epoch,mse_normalized,mse_physical,l2_norm_error,l2_norm_u,l2_norm_v,parameter_error,du_error,dv_error,f_error,k_error,physics_loss,data_loss,ic_loss,bc_loss,total_loss,u_mse,v_mse,u_relative_error,v_relative_error
291,0.7874059081077576,0.057159685,0.8906902074813843,0.7843584418296814,0.9855127930641174,0.30194203400237046,0.025108589466654625,0.30089624562709555,4.304777501346138e-08,1.8699492669336578e-08,0.00014806038234382868,0.03020232543349266,0.0010249612387269735,0.0,0.13182154297828674,0.04604143,0.011118256,0.78436786,0.9855137
292,0.7908762097358704,0.05760399,0.892650842666626,0.788012683391571,0.9861465096473694,0.30274786861160696,0.02502067262000677,0.3017121772327247,4.304777501346138e-08,1.8699492669336578e-08,0.00013614300405606627,0.030210578814148903,0.0010022686328738928,0.0,0.1295713186264038,0.046471428,0.011132562,0.7880221,0.9861475
293,0.7904641032218933,0.057702582,0.8924182653427124,0.7890936732292175,0.984861433506012,0.3036179906211332,0.02505032592929986,0.30258282403277315,4.304777501346138e-08,1.8699492669336578e-08,0.00014339183690026402,0.03044293075799942,0.001008458435535431,0.0,0.13042370975017548,0.046599016,0.011103567,0.78910315,0.98486245
294,0.790837287902832,0.057528555,0.8926288485527039,0.7872663140296936,0.9867019653320312,0.30448620362058465,0.025070815024916947,0.3034523066797488,4.304777501346138e-08,1.8699492669336578e-08,0.0001443676883354783,0.03048432059586048,0.0009872347582131624,0.0,0.1283649206161499,0.046383448,0.0111451065,0.7872758,0.9867029
295,0.78816157579422,0.057139035,0.8911175727844238,0.7839755415916443,0.9865885972976685,0.3053114119887137,0.02504108720982161,0.3042827669157259,4.304777501346138e-08,1.8699492669336578e-08,0.0001500199578003958,0.030426934361457825,0.0010200870456174016,0.0,0.13156558573246002,0.045996487,0.011142547,0.78398496,0.9865896
296,0.7869957089424133,0.05718612,0.8904581665992737,0.7847192287445068,0.984806478023529,0.3060896510101847,0.024915917462051778,0.30507387877784403,4.304777501346138e-08,1.8699492669336578e-08,0.00015021345461718738,0.030211495235562325,0.0010035226587206125,0.0,0.12971045076847076,0.046083793,0.011102328,0.78472865,0.9848075
297,0.7895230054855347,0.057448648,0.891886830329895,0.7867693901062012,0.9857562780380249,0.30689447086344335,0.02484938378064793,0.30588678358548405,4.304777501346138e-08,1.8699492669336578e-08,0.0001625252771191299,0.03024481050670147,0.0010161916725337505,0.0,0.13101030886173248,0.046324894,0.011123753,0.7867787,0.98575723
298,0.7901980876922607,0.05761338,0.8922680616378784,0.7882630228996277,0.9852538108825684,0.3076259402930586,0.024683235841643926,0.3066340767259439,4.304777501346138e-08,1.8699492669336578e-08,0.00013955048052594066,0.030352383852005005,0.0009989178506657481,0.0,0.12938480079174042,0.046500962,0.011112416,0.78827244,0.9852548
299,0.7893936634063721,0.057506077,0.8918137550354004,0.7873745560646057,0.9851413369178772,0.3083162573754198,0.02445740875504252,0.3073446757615506,4.304777501346138e-08,1.8699492669336578e-08,0.00014820511569269001,0.03041454777121544,0.000979141565039754,0.0,0.12749777734279633,0.0463962,0.011109876,0.78738403,0.98514223
300,0.7875993847846985,0.057262134,0.8907996416091919,0.7853429913520813,0.9849270582199097,0.30908030016930327,0.024352430079680798,0.3081194429145273,4.304777501346138e-08,1.8699492669336578e-08,0.00013901671627536416,0.030360596254467964,0.0009618132608011365,0.0,0.1257191151380539,0.046157088,0.011105046,0.7853524,0.984928
301,0.7866412997245789,0.057100285,0.890257716178894,0.7839382886886597,0.9850653409957886,0.3097802408500499,0.02415014682658848,0.30883744596367674,4.304777501346138e-08,1.8699492669336578e-08,0.00013979841605760157,0.030253520235419273,0.0009762763511389494,0.0,0.127044677734375,0.04599212,0.011108164,0.7839477,0.98506624
302,0.7891284823417664,0.057428822,0.8916639685630798,0.786661684513092,0.9854390621185303,0.3105048545810586,0.02395918845543724,0.3095791046032645,4.304777501346138e-08,1.8699492669336578e-08,0.0001560704258736223,0.03013106808066368,0.0009622371871955693,0.0,0.12554863095283508,0.046312228,0.011116595,0.78667116,0.9854401
303,0.7898059487342834,0.057562448,0.8920467495918274,0.7878437638282776,0.9851880669593811,0.3112545106683166,0.023829622865335014,0.31034097294019514,4.304777501346138e-08,1.8699492669336578e-08,0.00016411289107054472,0.030313357710838318,0.0009891337249428034,0.0,0.12840169668197632,0.046451516,0.011110931,0.78785324,0.98518896
304,0.7909894585609436,0.0576099,0.8927147388458252,0.7880457043647766,0.9862358570098877,0.3120553504800322,0.023803098799736168,0.31114619433755497,4.304777501346138e-08,1.8699492669336578e-08,0.00014641233428847045,0.03037738800048828,0.000962611346039921,0.0,0.12582233548164368,0.04647532,0.011134578,0.7880551,0.98623675
305,0.7888006567955017,0.057373945,0.8914787769317627,0.7861871719360352,0.9854823350906372,0.3128001065929012,0.023702292449300104,0.31190079835931167,4.304777501346138e-08,1.8699492669336578e-08,0.0001506861299276352,0.030451349914073944,0.0009913102257996798,0.0,0.12874174118041992,0.046256375,0.01111757,0.7861966,0.9854832
306,0.7873458862304688,0.05720681,0.8906562924385071,0.7848459482192993,0.9850634932518005,0.3135542355106027,0.023621304642260935,0.31266322548971726,4.304777501346138e-08,1.8699492669336578e-08,0.00015681967488490045,0.030292460694909096,0.0009700395748950541,0.0,0.12648320198059082,0.046098687,0.011108124,0.7848554,0.9850645
307,0.7882046103477478,0.057263028,0.8911418318748474,0.7852118015289307,0.9856500029563904,0.31432834481992183,0.02358613790360179,0.31344218359375586,4.304777501346138e-08,1.8699492669336578e-08,0.00014395214384421706,0.030162518844008446,0.000957501761149615,0.0,0.12509913742542267,0.046141673,0.011121355,0.7852213,0.985651
308,0.7892153263092041,0.057493888,0.8917129635810852,0.7872936129570007,0.985023558139801,0.3151502004892145,0.023601635110468533,0.31426519325006735,4.304777501346138e-08,1.8699492669336578e-08,0.00015448755584657192,0.030191438272595406,0.0009461166919209063,0.0,0.12401147931814194,0.046386663,0.011107223,0.7873031,0.9850246
309,0.7896422743797302,0.057536308,0.8919541835784912,0.7876198291778564,0.9851996302604675,0.3160306369675021,0.023769124153912927,0.31513551408725543,4.304777501346138e-08,1.8699492669336578e-08,0.0001323725446127355,0.03035765513777733,0.0009639527415856719,0.0,0.1259213536977768,0.046425115,0.0111111915,0.7876293,0.9852005
310,0.7886387705802917,0.057418175,0.8913872241973877,0.7866681814193726,0.9849333167076111,0.3167928145948625,0.023746846919041987,0.31590152680912503,4.304777501346138e-08,1.8699492669336578e-08,0.00014256210124585778,0.030358009040355682,0.0009512843680568039,0.0,0.12467772513628006,0.046312988,0.011105187,0.7866776,0.9849343
311,0.7873798608779907,0.057228647,0.8906754851341248,0.7850574851036072,0.9849299192428589,0.31757648211479983,0.023775084618092444,0.3166852812238234,4.304777501346138e-08,1.8699492669336578e-08,0.00014609924983233213,0.03025791235268116,0.0009459381690248847,0.0,0.12405189126729965,0.04612354,0.01110511,0.78506696,0.9849309
312,0.7878053784370422,0.057270315,0.8909161686897278,0.7853773832321167,0.9851102232933044,0.31835049673667754,0.02378409982016396,0.3174607934347667,4.304777501346138e-08,1.8699492669336578e-08,0.00015780901594553143,0.030155006796121597,0.000934294774197042,0.0,0.12280800193548203,0.046161138,0.011109176,0.78538686,0.9851112
313,0.7882481217384338,0.057355292,0.8911664485931396,0.7861278057098389,0.9849649667739868,0.3191166801019399,0.02382559955201384,0.31822601453254684,4.304777501346138e-08,1.8699492669336578e-08,0.00013148636207915843,0.030228670686483383,0.0009535984136164188,0.0,0.12476640194654465,0.046249393,0.011105901,0.7861373,0.9849659
314,0.7896433472633362,0.057501327,0.891954779624939,0.7872692942619324,0.9854804873466492,0.31987985879340824,0.023857935070187714,0.31898890732418156,4.304777501346138e-08,1.8699492669336578e-08,0.00015056617849040776,0.03024631179869175,0.0009326767758466303,0.0,0.12273188680410385,0.046383798,0.01111753,0.7872788,0.9854815
315,0.788902223110199,0.057432897,0.8915362358093262,0.786754846572876,0.9851335883140564,0.3206310488365904,0.023844598531586048,0.31974318538307783,4.304777501346138e-08,1.8699492669336578e-08,0.00015869809431023896,0.030294574797153473,0.0009457035921514034,0.0,0.1240779310464859,0.046323195,0.011109702,0.7867643,0.9851345
316,0.7884355783462524,0.057321895,0.8912724256515503,0.7857493758201599,0.9854580760002136,0.3214940501013961,0.024053512801078078,0.3205929705600626,4.304777501346138e-08,1.8699492669336578e-08,0.00013976870104670525,0.03024098463356495,0.0009281904203817248,0.0,0.12227160483598709,0.046204872,0.0111170225,0.78575885,0.985459
317,0.7878366112709045,0.05722657,0.8909338116645813,0.7849308252334595,0.9854975342750549,0.3223862521434411,0.02431756136423063,0.32146780831117294,4.304777501346138e-08,1.8699492669336578e-08,0.00014975116937421262,0.0302306916564703,0.0009374923538416624,0.0,0.1231921836733818,0.046108656,0.011117914,0.7849403,0.9854985
318,0.7883924841880798,0.057360835,0.8912481069564819,0.7861500978469849,0.9850947260856628,0.32313764606776285,0.024323149299398925,0.3222209222169965,4.304777501346138e-08,1.8699492669336578e-08,0.0001463035005144775,0.03017290309071541,0.0009239299106411636,0.0,0.12178827077150345,0.04625201,0.011108829,0.7861595,0.9850958
319,0.7889848947525024,0.05743463,0.8915827870368958,0.7867530584335327,0.9852193593978882,0.3239398660896804,0.024450479715433834,0.32301580593507034,4.304777501346138e-08,1.8699492669336578e-08,0.00013566712732426822,0.030215468257665634,0.000935847987420857,0.0,0.12300008535385132,0.04632299,0.0111116385,0.7867626,0.9852204
320,0.788705587387085,0.057424054,0.8914250135421753,0.7867116332054138,0.9849669933319092,0.324690563836055,0.024503527846631522,0.3237646357575862,4.304777501346138e-08,1.8699492669336578e-08,0.00014448046567849815,0.03023112379014492,0.0009235215838998556,0.0,0.12180424481630325,0.046318106,0.011105945,0.78672105,0.98496795
321,0.7880904674530029,0.05730994,0.8910772800445557,0.7857092618942261,0.9851372838020325,0.32558751025872856,0.0248227107034446,0.3246398926038027,4.304777501346138e-08,1.8699492669336578e-08,0.00016007904196158051,0.03025415912270546,0.000922338105738163,0.0,0.12172570079565048,0.046200152,0.011109787,0.7857187,0.98513824
322,0.7880687713623047,0.057298508,0.8910650610923767,0.7855995297431946,0.9852025508880615,0.326447689138659,0.025060309706800548,0.32548436924277574,4.304777501346138e-08,1.8699492669336578e-08,0.00015942836762405932,0.030191604048013687,0.0009092495311051607,0.0,0.12036673724651337,0.04618725,0.011111257,0.785609,0.9852034
323,0.7878766655921936,0.057290282,0.890956461429596,0.7855614423751831,0.9850364923477173,0.327405548669522,0.025491847313397497,0.3264116404482827,4.304777501346138e-08,1.8699492669336578e-08,0.0001681807334534824,0.030172228813171387,0.0009234776953235269,0.0,0.12176470458507538,0.046182767,0.011107515,0.78557086,0.9850375
324,0.7886785268783569,0.05738552,0.891409695148468,0.7863315939903259,0.9852424263954163,0.3283173500005742,0.025822876592767358,0.3273002617717744,4.304777501346138e-08,1.8699492669336578e-08,0.0001587308943271637,0.030144773423671722,0.0009076605783775449,0.0,0.12016190588474274,0.046273362,0.011112157,0.78634095,0.9852433
325,0.7885652780532837,0.05738782,0.891345739364624,0.7863808274269104,0.9850873947143555,0.32921456455868287,0.026144741658461215,0.3281747735600244,4.304777501346138e-08,1.8699492669336578e-08,0.00014562121941708028,0.030225122347474098,0.0009166110539808869,0.0,0.12111523747444153,0.04627916,0.011108661,0.78639024,0.98508835
326,0.7888487577438354,0.057384733,0.8915058970451355,0.786284327507019,0.9854540824890137,0.3300858230638752,0.026439188588929297,0.3290252572288528,4.304777501346138e-08,1.8699492669336578e-08,0.000138226430863142,0.030214529484510422,0.000901408726349473,0.0,0.11959221959114075,0.0462678,0.011116932,0.78629375,0.985455
327,0.788047730922699,0.057282872,0.8910531997680664,0.7854474782943726,0.9853022694587708,0.3309125101152482,0.02668267355066252,0.3298349955401349,4.304777501346138e-08,1.8699492669336578e-08,0.0001552920148242265,0.030199959874153137,0.0009139070170931518,0.0,0.12083204835653305,0.046169367,0.011113508,0.7854569,0.98530316
328,0.7880862355232239,0.05729668,0.8910750150680542,0.7855771780014038,0.985238254070282,0.33178419925107694,0.02698874338628066,0.33068468758487385,4.304777501346138e-08,1.8699492669336578e-08,0.00015688574058003724,0.030128901824355125,0.0008990562055259943,0.0,0.11929235607385635,0.046184614,0.011112065,0.7855866,0.9852392
329,0.7884303331375122,0.05733334,0.8912693858146667,0.7858654856681824,0.9853602647781372,0.33257722517515437,0.02716636521883023,0.33146583429668924,4.304777501346138e-08,1.8699492669336578e-08,0.0001407493546139449,0.03016829490661621,0.0009092135587707162,0.0,0.12032119184732437,0.046218522,0.011114816,0.7858749,0.98536116
330,0.7887416481971741,0.057400443,0.8914453983306885,0.7864665985107422,0.9851993322372437,0.33335337199041315,0.027288182205499088,0.33223459441981057,4.304777501346138e-08,1.8699492669336578e-08,0.00014420459046959877,0.030176838859915733,0.0008964354055933654,0.0,0.11906814575195312,0.046289258,0.011111187,0.7864761,0.9852003
331,0.7883910536766052,0.057346947,0.8912472128868103,0.7860111594200134,0.9852040410041809,0.33414205411515274,0.027437640844800448,0.333013645656095,4.304777501346138e-08,1.8699492669336578e-08,0.00015221652574837208,0.03018944524228573,0.0008981554419733584,0.0,0.11925904452800751,0.046235655,0.011111292,0.7860205,0.985205
332,0.7879803776741028,0.05730225,0.8910151124000549,0.7856575846672058,0.9850659370422363,0.33505463792946594,0.027829168835592395,0.33389691187545206,4.304777501346138e-08,1.8699492669336578e-08,0.00014770141569897532,0.030145293101668358,0.000885559362359345,0.0,0.11796337366104126,0.046194073,0.011108178,0.785667,0.9850669
333,0.7877269387245178,0.05725958,0.8908718228340149,0.7852877974510193,0.9851014614105225,0.3359765640374205,0.0282636866742791,0.3347856263311896,4.304777501346138e-08,1.8699492669336578e-08,0.00014920248941052705,0.030155234038829803,0.0008994354866445065,0.0,0.11934855580329895,0.0461506,0.01110898,0.7852972,0.9851025
334,0.7884392142295837,0.057338562,0.8912745118141174,0.7859157919883728,0.9853293299674988,0.3368150807907545,0.028546436193794884,0.3356031877511206,4.304777501346138e-08,1.8699492669336578e-08,0.00015031735529191792,0.03012137860059738,0.0008866693824529648,0.0,0.11805196106433868,0.04622444,0.01111412,0.78592527,0.98533034
335,0.7884224057197571,0.05735054,0.8912649750709534,0.7860398292541504,0.9852131605148315,0.33760893211357884,0.028776659122728684,0.3363802832102428,4.304777501346138e-08,1.8699492669336578e-08,0.0001413748977938667,0.03014182485640049,0.0008872693870216608,0.0,0.11812286823987961,0.04623904,0.011111497,0.7860493,0.98521405
336,0.7886049151420593,0.057365425,0.8913681507110596,0.7861470580101013,0.9853143095970154,0.3383633582429716,0.028922615989324576,0.33712496864781966,4.304777501346138e-08,1.8699492669336578e-08,0.00015112057735677809,0.03013298287987709,0.0008731817360967398,0.0,0.11672909557819366,0.046251643,0.0111137815,0.7861564,0.9853153
337,0.7879948019981384,0.057290412,0.8910232782363892,0.7855353355407715,0.9851781129837036,0.3391676304127189,0.029153956505292036,0.3379123086539821,4.304777501346138e-08,1.8699492669336578e-08,0.00016321547445841134,0.030179182067513466,0.0008943343418650329,0.0,0.11888149380683899,0.046179704,0.011110706,0.7855448,0.985179
338,0.7881540060043335,0.05729417,0.89111328125,0.7855361700057983,0.9853402376174927,0.3400294989144909,0.029510019734215864,0.33874654074591487,4.304777501346138e-08,1.8699492669336578e-08,0.0001564662525197491,0.030124839395284653,0.000880467239767313,0.0,0.11744756251573563,0.046179805,0.011114366,0.7855457,0.98534125
339,0.7881714105606079,0.057295926,0.8911230564117432,0.7855499982833862,0.9853468537330627,0.3409924528768364,0.030076189325467628,0.3396634742721359,4.304777501346138e-08,1.8699492669336578e-08,0.0001512582675786689,0.030101867392659187,0.0008762173820286989,0.0,0.11699865013360977,0.04618141,0.011114515,0.7855593,0.98534787
340,0.7885602712631226,0.057364352,0.8913429379463196,0.7861467003822327,0.9852689504623413,0.3420279552555662,0.03077691639557196,0.3406404315307878,4.304777501346138e-08,1.8699492669336578e-08,0.00015008843911346048,0.03009062632918358,0.0008633103570900857,0.0,0.11570844054222107,0.046251595,0.011112757,0.78615606,0.98526996
341,0.7884100079536438,0.057337917,0.8912579417228699,0.7859161496162415,0.9852990508079529,0.34309926707931476,0.03152905246922462,0.3416475170709626,4.304777501346138e-08,1.8699492669336578e-08,0.00017521549307275563,0.030165426433086395,0.0008855980122461915,0.0,0.11801484227180481,0.046224482,0.011113434,0.78592557,0.98529994
342,0.7881758809089661,0.05730883,0.8911256194114685,0.7856783270835876,0.9852492213249207,0.34409692172446,0.03217978614602326,0.3425888978117113,4.304777501346138e-08,1.8699492669336578e-08,0.0001523607934359461,0.030136577785015106,0.0008732312708161771,0.0,0.11673884093761444,0.046196517,0.011112313,0.7856878,0.98525023
343,0.7878454327583313,0.057258368,0.8909388184547424,0.785248339176178,0.9852538704872131,0.3449608812224988,0.03256013826647861,0.34342080159749866,4.304777501346138e-08,1.8699492669336578e-08,0.00014904150157235563,0.030091414228081703,0.0008631692617200315,0.0,0.11569421738386154,0.046145953,0.011112415,0.7852577,0.98525476
344,0.7882236838340759,0.05732191,0.8911526203155518,0.7857986092567444,0.9852022528648376,0.34580068984964896,0.032856373336200555,0.3442362209757758,4.304777501346138e-08,1.8699492669336578e-08,0.00017031730385497212,0.030055923387408257,0.0008515668450854719,0.0,0.11453136801719666,0.046210658,0.011111252,0.785808,0.98520315
345,0.7882023453712463,0.057322938,0.8911405801773071,0.7858139276504517,0.9851683974266052,0.3466126905979345,0.03312794698537974,0.34502593585420666,4.304777501346138e-08,1.8699492669336578e-08,0.00015236732724588364,0.03013158030807972,0.0008781948126852512,0.0,0.11722522974014282,0.04621245,0.011110488,0.7858233,0.98516935
346,0.7883892059326172,0.057328876,0.8912461996078491,0.7858301401138306,0.9853463172912598,0.34736783330271076,0.03331018817766844,0.3457670357003194,4.304777501346138e-08,1.8699492669336578e-08,0.00015331845497712493,0.030114145949482918,0.0008647271897643805,0.0,0.11587545275688171,0.046214372,0.011114504,0.7858396,0.9853474
347,0.7879588603973389,0.057271503,0.8910029530525208,0.78535395860672,0.985285758972168,0.34810333816736266,0.03345510196303292,0.3464919771017824,4.304777501346138e-08,1.8699492669336578e-08,0.00015881417493801564,0.03008497878909111,0.0008528627222403884,0.0,0.11467720568180084,0.04615837,0.011113135,0.7853633,0.98528665
348,0.788236141204834,0.057306267,0.8911596536636353,0.785638689994812,0.9853423833847046,0.3488978963281933,0.03373725543613075,0.34726292583268054,4.304777501346138e-08,1.8699492669336578e-08,0.00014884570555295795,0.030047133564949036,0.000840537017211318,0.0,0.1134091466665268,0.046191856,0.011114413,0.78564817,0.98534334
349,0.7880327105522156,0.057287954,0.8910446763038635,0.7855018973350525,0.9852433800697327,0.3497317044873371,0.034112317644626786,0.3480640959773472,4.304777501346138e-08,1.8699492669336578e-08,0.00016296478861477226,0.030113618820905685,0.0008720597252249718,0.0,0.11661050468683243,0.046175774,0.011112181,0.7855114,0.9852444
350,0.7882266640663147,0.05730831,0.8911543488502502,0.7856614589691162,0.9853145480155945,0.3506067270168744,0.034586174546898295,0.34889665168885525,4.304777501346138e-08,1.8699492669336578e-08,0.00016408716328442097,0.030085312202572823,0.0008583235321566463,0.0,0.11522342264652252,0.046194524,0.011113786,0.7856709,0.98531556
351,0.7881162762641907,0.057287194,0.8910918831825256,0.785474956035614,0.9853503108024597,0.3514073274194321,0.03491504315800308,0.3496684851760887,4.304777501346138e-08,1.8699492669336578e-08,0.00016215202049352229,0.030057964846491814,0.0008420759113505483,0.0,0.11358563601970673,0.046172604,0.01111459,0.78548443,0.98535115
352,0.7882825136184692,0.057317402,0.8911858797073364,0.7857397794723511,0.9853093028068542,0.35233934677752404,0.03548881234108373,0.3505475138782609,4.304777501346138e-08,1.8699492669336578e-08,0.00014483458653558046,0.030039610341191292,0.0008308643591590226,0.0,0.11244001239538193,0.046203736,0.011113666,0.7857492,0.9853102
353,0.7879959344863892,0.057277024,0.8910239338874817,0.7854008078575134,0.985286295413971,0.3533621655480239,0.036274327014141676,0.3514953673100941,4.304777501346138e-08,1.8699492669336578e-08,0.0001498465717304498,0.03010503202676773,0.0008631730452179909,0.0,0.11570900678634644,0.046163876,0.011113148,0.78541017,0.9852873
354,0.7880014181137085,0.057278436,0.8910269737243652,0.7854136228561401,0.985281765460968,0.3544900902362016,0.03727933578061029,0.3525244320602824,4.304777501346138e-08,1.8699492669336578e-08,0.00016136754129547626,0.030066797509789467,0.0008503826102241874,0.0,0.11441604048013687,0.046165388,0.011113047,0.78542304,0.9852828
355,0.7879763841629028,0.05727309,0.8910128474235535,0.7853658199310303,0.9852942824363708,0.3557432490531074,0.03851195977293417,0.35365249638777735,4.304777501346138e-08,1.8699492669336578e-08,0.00016613819752819836,0.030027378350496292,0.0008315350278280675,0.0,0.11251548677682877,0.046159763,0.011113327,0.7853752,0.9852952
356,0.788320779800415,0.057326436,0.8912075161933899,0.7858215570449829,0.9852831959724426,0.35706503032484344,0.03984628418532104,0.35483476368233957,4.304777501346138e-08,1.8699492669336578e-08,0.0001571126194903627,0.030017297714948654,0.0008206984493881464,0.0,0.1114235520362854,0.04621336,0.011113079,0.78583103,0.9852842
357,0.7880071401596069,0.05728592,0.8910301923751831,0.7854874134063721,0.9852288365364075,0.35832647582592536,0.041103793115594395,0.3559611516294098,4.304777501346138e-08,1.8699492669336578e-08,0.00015689313295297325,0.030095040798187256,0.0008545205928385258,0.0,0.11484947055578232,0.046174068,0.011111851,0.7854969,0.9852298
358,0.7880090475082397,0.057270795,0.8910313248634338,0.7853351831436157,0.9853520393371582,0.3595441268580838,0.04227770653575004,0.35704982101692284,4.304777501346138e-08,1.8699492669336578e-08,0.0001543368271086365,0.03005562722682953,0.0008410288137383759,0.0,0.11347182095050812,0.046156164,0.011114631,0.7853446,0.98535293
359,0.7878545522689819,0.057250448,0.8909439444541931,0.7851665616035461,0.9853283762931824,0.3608076408220684,0.043536109535650326,0.3581714126533333,4.304777501346138e-08,1.8699492669336578e-08,0.00014685672067571431,0.030008887872099876,0.0008226552745327353,0.0,0.11159861832857132,0.04613635,0.011114096,0.785176,0.9853293
360,0.7883161902427673,0.057316966,0.8912049531936646,0.7857275605201721,0.9853535294532776,0.36212023764286855,0.044883248946023156,0.3593279288819263,4.304777501346138e-08,1.8699492669336578e-08,0.00016563798999413848,0.02999192848801613,0.0008116496028378606,0.0,0.11051088571548462,0.046202306,0.0111146625,0.785737,0.9853544
361,0.7880842685699463,0.057291985,0.8910738825798035,0.7855304479598999,0.9852734208106995,0.36328109931461017,0.04597840973320695,0.36035974103336627,4.304777501346138e-08,1.8699492669336578e-08,0.00015787602751515806,0.03007637709379196,0.0008459858363494277,0.0,0.11398685723543167,0.046179127,0.011112857,0.7855399,0.9852743
362,0.7880334854125977,0.057275977,0.8910450339317322,0.785381555557251,0.9853400588035583,0.36442479055481103,0.04705486956402751,0.3613741374548379,4.304777501346138e-08,1.8699492669336578e-08,0.000159950228407979,0.030044184997677803,0.0008324506925418973,0.0,0.11261674761772156,0.046161618,0.011114359,0.785391,0.9853409
363,0.7878234386444092,0.057239838,0.8909264206886292,0.7850672006607056,0.9853756427764893,0.36553193113428034,0.04803484438094216,0.36236203775237374,4.304777501346138e-08,1.8699492669336578e-08,0.00016535623581148684,0.02999660186469555,0.0008136468240991235,0.0,0.11071299761533737,0.046124674,0.011115163,0.7850766,0.98537654
364,0.7881501317024231,0.05729413,0.8911110162734985,0.7855367064476013,0.9853357672691345,0.36674424108877424,0.04919333510003331,0.3634299852151919,4.304777501346138e-08,1.8699492669336578e-08,0.0001683939335634932,0.02997276932001114,0.000803409842774272,0.0,0.1096787303686142,0.04617987,0.011114262,0.7855462,0.98533666
365,0.7880101203918457,0.057278812,0.8910318613052368,0.7854153513908386,0.9852892756462097,0.36793381946297155,0.05033312486276123,0.3644747893149237,4.304777501346138e-08,1.8699492669336578e-08,0.00015603395877406,0.030048932880163193,0.0008359147468581796,0.0,0.11296053230762482,0.046165597,0.011113216,0.7854248,0.9852903
366,0.7880484461784363,0.057278715,0.8910536170005798,0.7854055166244507,0.9853362441062927,0.3691066151441216,0.051482078839165155,0.36549868522546897,4.304777501346138e-08,1.8699492669336578e-08,0.00015345384599640965,0.03002193383872509,0.0008228046353906393,0.0,0.1116330474615097,0.04616444,0.011114273,0.785415,0.98533714
367,0.7878115773200989,0.05724137,0.8909196853637695,0.7850853800773621,0.9853490591049194,0.37039667700682666,0.05282236371573154,0.36661082393892874,4.304777501346138e-08,1.8699492669336578e-08,0.00017361844948027283,0.02998393587768078,0.0008050486212596297,0.0,0.10985737293958664,0.046126805,0.011114565,0.7850948,0.98535
368,0.7880224585533142,0.057277445,0.8910388946533203,0.7853988409042358,0.9853150248527527,0.37165466179913326,0.05408918587128539,0.3676976306815254,4.304777501346138e-08,1.8699492669336578e-08,0.0001598988746991381,0.02995971217751503,0.0007949555292725563,0.0,0.10882020741701126,0.04616365,0.011113795,0.78540826,0.985316
369,0.787834107875824,0.05725656,0.8909323811531067,0.7852327227592468,0.9852548241615295,0.3728799171597038,0.05530765376118292,0.36875533359730334,4.304777501346138e-08,1.8699492669336578e-08,0.00015976445865817368,0.03002416528761387,0.0008258215384557843,0.0,0.11194025725126266,0.046144124,0.011112438,0.78524214,0.9852557
370,0.7880578637123108,0.057273522,0.8910589218139648,0.7853512167930603,0.9853890538215637,0.3741595406595607,0.05659466698914488,0.369854573494717,4.304777501346138e-08,1.8699492669336578e-08,0.0001819090684875846,0.02999391406774521,0.0008125362219288945,0.0,0.11061690747737885,0.046158053,0.011115467,0.78536063,0.98539007
371,0.7878722548484802,0.05724658,0.8909539580345154,0.7851236462593079,0.9853805899620056,0.3754246642898351,0.05787117489899044,0.37093746868298927,4.304777501346138e-08,1.8699492669336578e-08,0.0001575204951222986,0.02996819280087948,0.0007975752232596278,0.0,0.10908565670251846,0.046131305,0.011115275,0.78513306,0.98538154
372,0.7880047559738159,0.057271745,0.8910287618637085,0.7853455543518066,0.9853392243385315,0.3767565662443558,0.05926435889515003,0.37206618493620497,4.304777501346138e-08,1.8699492669336578e-08,0.0001648756442591548,0.029949329793453217,0.0007872642017900944,0.0,0.10805335640907288,0.0461574,0.011114344,0.7853551,0.9853403
373,0.7877487540245056,0.05724236,0.8908842206001282,0.7851098775863647,0.9852654337882996,0.3780263725908717,0.060575586508841275,0.37314144328031995,4.304777501346138e-08,1.8699492669336578e-08,0.00015863370208535343,0.030004937201738358,0.0008156070252880454,0.0,0.11090866476297379,0.04612968,0.011112678,0.78511924,0.9852664
374,0.7879950404167175,0.05726333,0.8910233378410339,0.7852634787559509,0.9853947162628174,0.37931976321901173,0.06192168283798268,0.37423146308539745,4.304777501346138e-08,1.8699492669336578e-08,0.0001683837763266638,0.02997034788131714,0.0008025980787351727,0.0,0.10959593951702118,0.046147738,0.011115593,0.7852729,0.9853956
375,0.7878929972648621,0.057244107,0.8909657001495361,0.7850940227508545,0.9854254722595215,0.38054331260010427,0.06314477008761933,0.3752678387168826,4.304777501346138e-08,1.8699492669336578e-08,0.00017703168850857764,0.029950076714158058,0.0007902345387265086,0.0,0.10836032778024673,0.04612782,0.011116288,0.7851034,0.9854264
376,0.7879582643508911,0.057265885,0.8910025954246521,0.7852976322174072,0.9853300452232361,0.38184290525979847,0.06448714112664855,0.37635809135257464,4.304777501346138e-08,1.8699492669336578e-08,0.00016913906438276172,0.029935471713542938,0.0007801736937835813,0.0,0.10734180361032486,0.04615175,0.011114134,0.785307,0.98533094
377,0.7877123951911926,0.05723655,0.8908635377883911,0.7850598096847534,0.9852680563926697,0.38305725551012787,0.06570680110938198,0.3773797520892202,4.304777501346138e-08,1.8699492669336578e-08,0.0001797524164430797,0.02998473308980465,0.0008046270813792944,0.0,0.10982257127761841,0.04612381,0.011112739,0.7850693,0.9852691
