mse,p_norm,l2_norm
0.0055139177,1.6591859,0.4364029
0.0055045974,1.6593164,0.43603396
0.0055027064,1.6594447,0.435959
0.005492628,1.6595703,0.43555966
0.0054787,1.6596959,0.43500704
0.00546997,1.6598192,0.4346603
0.0054633818,1.6599431,0.43439844
0.0054588974,1.6600676,0.43422014
0.005454661,1.6601903,0.4340516
0.0054451358,1.6603119,0.43367246
0.0054347343,1.6604328,0.43325806
0.0054281037,1.660553,0.43299368
0.0054250285,1.6606725,0.432871
0.005422407,1.6607908,0.4327664
0.005414821,1.6609083,0.43246362
0.005403196,1.6610261,0.43199912
0.0053916136,1.6611437,0.4315359
0.005385717,1.6612614,0.4312998
0.005383553,1.6613773,0.43121314
0.005380436,1.6614933,0.43108827
0.0053684786,1.6616082,0.43060902
0.0053499555,1.6617235,0.4298655
0.0053388653,1.6618367,0.42941973
0.0053371037,1.6619486,0.4293489
0.00533573,1.6620591,0.42929363
0.005335822,1.6621693,0.4292973
0.005330487,1.6622791,0.42908266
0.005318864,1.6623874,0.4286146
0.005307201,1.6624931,0.42814437
0.0052998355,1.6626003,0.42784724
0.005297342,1.662707,0.4277465
0.0052913474,1.6628143,0.42750448
0.0052820034,1.6629195,0.4271268
0.0052650487,1.6630234,0.42644078
0.00525439,1.6631261,0.42600894
0.0052497177,1.6632267,0.42581943
0.005250953,1.6633255,0.42586955
0.005240486,1.6634241,0.42544487
0.005223007,1.663522,0.4247348
0.0052121566,1.6636188,0.42429334
0.005213209,1.6637149,0.4243362
0.00521916,1.6638108,0.42457834
0.005218883,1.6639061,0.424567
0.005207413,1.6639997,0.42410025
0.0051932815,1.664093,0.4235244
0.0051857308,1.6641859,0.42321634
0.005183347,1.6642776,0.4231191
0.005179909,1.6643684,0.42297882
0.0051691877,1.6644603,0.4225408
0.0051505473,1.6645504,0.42177826
0.005140861,1.6646395,0.42138147
0.0051407875,1.6647267,0.42137846
0.0051388503,1.664814,0.42129907
0.0051279585,1.6649014,0.4208524
0.005112199,1.664987,0.42020518
0.0051032146,1.6650716,0.41983575
0.005103955,1.6651559,0.4198662
0.0051078773,1.6652386,0.42002752
0.005103,1.6653188,0.41982695
0.00508695,1.6653993,0.41916618
0.0050712544,1.6654783,0.41851902
0.0050641056,1.6655583,0.41822395
0.0050699227,1.6656387,0.4184641
0.0050716912,1.6657176,0.41853705
0.0050619314,1.6657957,0.41813418
0.005041229,1.6658729,0.41727823
0.0050232043,1.6659478,0.4165316
0.005024915,1.6660194,0.4166025
0.005031779,1.6660907,0.416887
0.0050224164,1.6661605,0.4164989
0.0050027207,1.6662303,0.41568148
0.0049921586,1.6662997,0.4152424
0.004992646,1.6663669,0.4152627
0.0049962024,1.6664349,0.41541055
0.004991392,1.6665006,0.41521055
0.0049828044,1.6665659,0.4148532
0.004966612,1.6666309,0.41417858
0.00495539,1.6666945,0.41371042
0.004951082,1.6667563,0.41353053
0.004953615,1.6668186,0.4136363
0.004953903,1.6668806,0.4136483
0.0049426453,1.6669409,0.41317803
0.0049280934,1.6670002,0.41256934
0.004920461,1.667059,0.41224974
0.0049172128,1.6671169,0.41211367
0.0049140514,1.6671741,0.41198114
0.004906634,1.6672325,0.4116701
0.004893133,1.6672904,0.41110334
0.004879197,1.6673467,0.41051748
0.004875485,1.6674006,0.41036135
0.0048799994,1.6674532,0.41055125
0.0048797443,1.6675075,0.41054052
0.004868907,1.6675594,0.41008443
0.0048505524,1.667611,0.40931073
0.0048404634,1.6676612,0.40888476
0.004840095,1.6677111,0.40886927
0.0048407833,1.6677605,0.4088983
0.004840506,1.6678084,0.4088866
0.0048290025,1.6678562,0.40840048
0.004815285,1.6679024,0.40782002
0.0048055775,1.6679465,0.4074087
0.0048006754,1.6679893,0.40720087
0.0047918204,1.6680317,0.40682518
0.0047881985,1.6680738,0.40667132
0.004779604,1.668114,0.4063062
0.00477075,1.6681541,0.4059297
0.004763848,1.6681932,0.40563598
0.004764865,1.668231,0.4056793
0.004758843,1.6682674,0.40542284
0.004747135,1.6683009,0.40492383
0.004737378,1.6683342,0.40450743
0.004729201,1.6683673,0.4041582
0.004731901,1.6683986,0.40427357
0.0047300206,1.6684301,0.4041932
0.004724279,1.6684618,0.40394783
0.004720474,1.6684937,0.4037851
0.0047087553,1.6685251,0.4032836
0.0047002896,1.6685551,0.4029209
0.004692447,1.6685855,0.40258464
0.0046872036,1.6686158,0.40235963
0.0046841963,1.6686465,0.40223053
0.004680512,1.6686765,0.40207237
0.004671007,1.6687033,0.40166384
0.004657908,1.668728,0.40110025
0.0046444247,1.6687512,0.4005193
0.0046408265,1.6687744,0.40036416
0.0046372833,1.668796,0.40021127
0.004633911,1.6688167,0.40006575
0.0046351403,1.6688358,0.4001188
0.004632271,1.6688544,0.3999949
0.0046227463,1.6688732,0.39958346
0.004607293,1.6688917,0.39891505
0.00459586,1.6689097,0.3984198
0.0045927637,1.6689266,0.39828554
0.004597085,1.668943,0.39847288
0.0045942836,1.668957,0.39835146
0.0045793774,1.6689705,0.39770472
0.004567644,1.6689829,0.39719486
0.0045594685,1.6689944,0.39683926
0.0045577106,1.6690059,0.39676273
0.0045558433,1.669017,0.39668143
0.004550364,1.6690276,0.39644283
0.0045455676,1.6690375,0.39623386
0.0045406967,1.6690468,0.3960215
0.0045396523,1.6690552,0.39597598
0.004534437,1.669062,0.39574838
0.00452529,1.6690686,0.3953491
0.0045139645,1.6690743,0.39485404
0.004510393,1.6690797,0.39469782
0.004506543,1.6690844,0.3945293
0.004501062,1.6690885,0.3942893
0.0044888323,1.6690911,0.39375332
0.004470977,1.6690936,0.39296937
0.0044623646,1.6690943,0.3925907
0.004465282,1.6690944,0.39271906
0.004473092,1.6690935,0.39306235
0.004470793,1.6690928,0.39296132
0.004456628,1.6690909,0.39233825
0.004443731,1.6690884,0.39177018
0.0044412324,1.6690849,0.39166003
0.0044408822,1.6690814,0.3916446
0.0044342703,1.6690775,0.39135292
0.0044257273,1.6690727,0.39097574
0.004422871,1.669067,0.39084956
0.0044242856,1.6690605,0.3909121
0.0044220435,1.6690533,0.39081302
0.004411615,1.669045,0.39035192
0.004394999,1.6690352,0.38961613
0.004388344,1.6690252,0.389321
0.004389234,1.6690156,0.3893605
0.004390784,1.6690042,0.38942924
0.004387201,1.6689917,0.3892703
0.0043773768,1.6689785,0.38883418
0.004366699,1.6689651,0.3883597
0.004358186,1.6689522,0.38798094
0.0043550977,1.6689386,0.38784343
0.0043542413,1.6689241,0.3878053
0.0043456634,1.6689081,0.38742313
0.004339111,1.6688911,0.38713095
0.004340343,1.6688737,0.3871859
0.00434048,1.6688548,0.38719204
0.004335374,1.6688352,0.3869642
0.004326076,1.6688141,0.38654903
0.0043138126,1.668791,0.38600078
0.004314968,1.6687673,0.3860524
0.004311558,1.6687431,0.38589987
0.0043013394,1.6687188,0.3854423
0.0042882957,1.6686943,0.38485745
0.0042847754,1.6686686,0.3846994
0.0042853216,1.6686428,0.38472396
0.004283786,1.668616,0.38465503
0.004278024,1.6685879,0.38439623
0.0042649345,1.6685596,0.3838077
0.004264297,1.6685303,0.38377902
0.004271063,1.6685004,0.3840834
0.0042628096,1.6684699,0.3837121
0.0042487825,1.6684387,0.38308027
0.0042364337,1.668407,0.38252315
0.004236853,1.6683745,0.3825421
0.0042370004,1.6683415,0.38254872
0.0042332215,1.6683075,0.38237813
0.0042243735,1.6682731,0.38197827
0.00421402,1.6682377,0.38150987
0.0042117327,1.6682014,0.38140637
0.0042090355,1.6681638,0.38128418
0.004201071,1.6681261,0.38092327
0.0041974573,1.6680886,0.38075942
0.004197719,1.6680497,0.3807713
0.0041947905,1.6680099,0.38063842
0.0041876575,1.6679695,0.38031468
0.0041806954,1.6679287,0.37999842
0.0041750907,1.6678874,0.37974358
0.004171826,1.6678466,0.37959513
0.004170883,1.6678039,0.3795522
0.004166839,1.6677611,0.37936816
0.0041637574,1.667719,0.37922782
0.004159645,1.6676768,0.37904054
0.004152307,1.6676338,0.37870604
0.0041466393,1.6675906,0.3784475
0.004144362,1.6675464,0.37834358
0.004147307,1.6675007,0.37847796
0.0041405843,1.6674545,0.3781711
0.0041260463,1.667407,0.37750658
0.00411073,1.6673582,0.37680525
0.0041099847,1.6673083,0.37677115
0.004115278,1.6672578,0.37701368
0.0041106013,1.667207,0.3767994
0.004100249,1.6671563,0.37632462
0.004092534,1.667105,0.3759704
0.0040930873,1.6670535,0.3759958
0.0040934742,1.6670012,0.37601358
0.004087021,1.6669486,0.37571707
0.004074914,1.6668954,0.3751602
0.004073194,1.6668414,0.375081
0.004079468,1.6667869,0.37536976
0.0040844153,1.6667311,0.3755973
0.004070982,1.666675,0.37497914
0.0040471093,1.6666178,0.37387806
0.0040362687,1.6665598,0.37337697
0.004046927,1.6665009,0.37386966
0.004050994,1.6664405,0.37405744
0.004039597,1.6663808,0.37353092
0.0040276893,1.6663204,0.37297994
0.004028383,1.6662595,0.37301207
0.0040336372,1.6661985,0.37325525
0.0040316274,1.6661363,0.37316227
0.004024837,1.6660743,0.37284786
0.004020152,1.6660122,0.3726308
0.004018094,1.6659489,0.37253538
0.004019168,1.6658844,0.37258518
0.0040145735,1.6658182,0.37237218
0.0040020975,1.6657515,0.37179312
0.0039904234,1.6656837,0.37125045
0.0039873444,1.6656157,0.37110722
0.0039911256,1.6655477,0.37128314
0.003987518,1.6654786,0.3711153
0.003976409,1.6654078,0.370598
0.003968852,1.6653358,0.37024564
0.003968302,1.6652648,0.37022
0.0039691655,1.6651931,0.37026027
0.0039733276,1.6651207,0.37045437
0.0039652246,1.6650488,0.37007642
0.00395254,1.664976,0.369484
0.0039494797,1.6649032,0.36934093
0.003954561,1.6648295,0.36957845
0.0039535337,1.6647552,0.36953047
0.0039446424,1.6646806,0.3691147
0.003937136,1.664605,0.3687633
0.0039371536,1.664529,0.36876416
0.003935624,1.664453,0.36869255
0.003925908,1.6643775,0.3682371
0.0039165854,1.6643013,0.36779964
0.003917332,1.6642239,0.3678347
0.0039222552,1.6641462,0.36806577
0.0039186287,1.6640674,0.36789557
0.003911517,1.6639887,0.3675616
0.0039049399,1.6639096,0.3672524
0.0039039569,1.6638299,0.36720625
0.0039101094,1.6637479,0.36749545
0.0039103813,1.6636653,0.36750823
0.0038994746,1.6635817,0.3669953
0.0038895456,1.6634991,0.36652783
0.003884531,1.6634167,0.3662915
0.0038869097,1.6633328,0.3664036
0.0038834247,1.663248,0.3662393
0.0038764458,1.6631626,0.36591008
0.0038712064,1.6630758,0.36566272
0.0038719142,1.6629888,0.36569613
0.0038652404,1.6629018,0.36538082
0.0038620476,1.6628137,0.3652299
0.0038634955,1.6627249,0.36529836
0.0038625554,1.6626356,0.36525393
0.003860132,1.6625462,0.3651393
0.0038572545,1.6624571,0.3650032
0.003853726,1.6623678,0.36483622
0.003843069,1.6622788,0.3643314
0.0038362034,1.6621889,0.36400583
0.0038386732,1.6620979,0.364123
0.0038395722,1.6620059,0.36416563
0.0038265313,1.661913,0.36354664
0.0038181043,1.6618197,0.3631461
0.0038183576,1.6617249,0.36315817
0.0038208326,1.6616293,0.36327583
0.0038158344,1.6615324,0.36303815
0.0038157846,1.6614358,0.3630358
0.0038141643,1.6613394,0.3629587
0.0038133988,1.6612425,0.36292228
0.0038106777,1.6611446,0.3627928
0.0038055938,1.6610463,0.3625507
0.0037995302,1.6609478,0.36226174
0.0037929532,1.6608491,0.36194807
0.0037911632,1.6607504,0.36186263
0.0037920128,1.6606519,0.3619032
0.003783657,1.6605527,0.36150423
0.0037793864,1.6604545,0.36130017
0.0037796914,1.6603558,0.36131477
0.0037814253,1.6602571,0.3613976
0.0037754185,1.6601585,0.36111045
0.0037682403,1.6600598,0.360767
0.0037717929,1.6599603,0.36093703
0.003776806,1.6598612,0.3611768
0.0037751584,1.6597618,0.36109802
0.003766772,1.6596612,0.3606967
0.0037555988,1.6595604,0.36016136
0.0037522642,1.6594594,0.36000142
0.003752915,1.659357,0.36003262
0.003755137,1.6592543,0.3601392
0.0037525985,1.6591505,0.36001745
0.003744085,1.6590463,0.35960886
0.0037356038,1.658941,0.3592013
0.003731946,1.6588361,0.3590254
0.0037298526,1.6587307,0.35892472
0.0037364739,1.6586249,0.35924318
0.0037393207,1.6585183,0.35937998
0.003736044,1.6584107,0.3592225
0.0037331975,1.6583027,0.35908562
0.00372489,1.6581928,0.35868585
0.003720415,1.6580824,0.35847032
0.0037180625,1.6579704,0.35835698
0.0037189524,1.6578586,0.35839984
0.003720661,1.6577457,0.35848218
0.003716444,1.6576321,0.35827896
0.0037098154,1.6575181,0.35795933
0.0037040568,1.6574045,0.35768136
0.0037036259,1.6572909,0.3576606
0.0037041388,1.657178,0.35768533
0.0037035497,1.657065,0.35765687
0.0037010736,1.656952,0.3575373
0.0036969883,1.6568394,0.35733995
0.0036922186,1.6567259,0.3571093
0.0036900244,1.6566125,0.3570032
0.0036895985,1.6564987,0.3569826
0.0036857638,1.6563841,0.35679704
0.003679885,1.656269,0.3565124
0.0036780473,1.6561532,0.35642335
0.0036759987,1.6560369,0.35632408
0.003674178,1.6559196,0.35623586
0.0036744247,1.6558018,0.35624778
0.0036734114,1.6556838,0.35619867
0.0036773894,1.655566,0.3563915
0.0036724547,1.6554486,0.3561523
0.0036584067,1.6553304,0.35547048
0.0036538392,1.6552116,0.35524848
0.0036647008,1.6550925,0.3557761
0.0036689779,1.654973,0.35598364
0.0036576886,1.654853,0.35543555
0.0036439395,1.6547327,0.35476688
0.0036426305,1.6546118,0.3547032
0.0036446524,1.6544915,0.3548016
0.003652569,1.6543709,0.35518673
0.0036496886,1.65425,0.35504666
0.0036434487,1.6541294,0.35474297
0.0036400515,1.6540079,0.35457757
0.003640677,1.6538861,0.35460806
0.0036403756,1.6537629,0.35459337
0.0036350759,1.6536399,0.35433516
0.003637922,1.6535169,0.35447383
0.0036393905,1.653394,0.35454538
0.0036380065,1.6532702,0.35447797
0.0036297757,1.6531469,0.35407674
0.0036242537,1.6530238,0.3538073
0.0036287704,1.6529008,0.35402772
0.0036379546,1.6527762,0.35447547
0.0036329692,1.6526505,0.35423246
0.0036188315,1.6525252,0.35354254
0.0036030232,1.6523995,0.3527695
0.0036101749,1.6522735,0.35311943
0.0036161982,1.6521457,0.35341388
0.0036155246,1.6520176,0.35338098
0.0036128007,1.6518893,0.35324785
0.0036101732,1.6517603,0.35311937
0.0036065183,1.6516311,0.35294056
0.0036030933,1.6515009,0.35277295
0.0036049325,1.6513704,0.35286298
0.0036080333,1.65124,0.3530147
0.0036078682,1.6511097,0.35300663
0.0036062552,1.6509792,0.35292768
0.0035955256,1.6508485,0.35240227
0.0035854804,1.6507179,0.35190967
0.0035926031,1.6505877,0.35225904
0.0035998153,1.6504573,0.35261244
0.003603889,1.6503257,0.35281187
0.003595252,1.6501936,0.35238886
0.0035850643,1.6500608,0.35188925
0.0035829034,1.6499277,0.3517832
0.0035849668,1.6497948,0.35188445
0.0035873337,1.6496614,0.3520006
0.0035871244,1.649527,0.35199034
0.003587572,1.6493922,0.35201228
0.0035826194,1.6492571,0.35176924
0.003570488,1.6491219,0.35117316
0.0035708915,1.6489865,0.35119295
0.0035795376,1.6488507,0.3516179
0.0035861281,1.6487144,0.35194144
0.0035768019,1.6485788,0.3514835
0.003573376,1.6484431,0.35131514
0.0035695184,1.6483083,0.35112548
0.0035701024,1.6481721,0.3511542
0.0035695962,1.6480364,0.3511293
0.0035698758,1.6479002,0.35114306
0.0035662155,1.6477634,0.35096294
0.0035600166,1.6476262,0.35065782
0.0035576832,1.6474897,0.35054287
0.0035614455,1.6473529,0.35072818
0.003561233,1.6472155,0.35071772
0.0035590085,1.6470771,0.35060814
0.0035557493,1.6469384,0.35044757
0.003556492,1.6468002,0.3504842
0.0035585093,1.6466614,0.35058355
0.0035502801,1.6465216,0.35017797
0.003544026,1.6463816,0.3498694
0.0035500298,1.6462412,0.35016564
0.003554926,1.6461,0.350407
0.0035436794,1.6459574,0.3498523
0.0035333594,1.6458143,0.34934247
0.0035348306,1.6456715,0.3494152
0.0035409718,1.6455293,0.34971863
0.0035468694,1.6453865,0.35000974
0.0035383669,1.6452434,0.34958997
0.0035349657,1.6450995,0.3494219
0.0035323363,1.6449556,0.34929192
0.00353661,1.6448114,0.34950316
0.0035322164,1.6446681,0.349286
0.0035322683,1.644524,0.34928855
0.0035337063,1.6443795,0.34935966
0.0035373168,1.6442348,0.34953806
0.0035306625,1.64409,0.34920916
0.0035166976,1.6439449,0.34851784
0.0035213185,1.6437992,0.34874675
0.0035354083,1.6436533,0.34944376
0.0035379839,1.6435074,0.34957102
0.0035279267,1.6433601,0.34907383
0.0035144265,1.6432129,0.3484053
0.0035152237,1.6430657,0.34844482
0.003522855,1.6429185,0.34882283
0.0035257041,1.6427714,0.34896386
0.0035197062,1.6426231,0.3486669
0.0035206317,1.642474,0.3487127
0.0035209751,1.6423247,0.34872973
0.0035137387,1.6421756,0.3483712
0.0035095105,1.6420264,0.34816152
0.003512667,1.6418765,0.34831807
0.0035215828,1.6417259,0.34875983
0.0035180443,1.6415753,0.34858456
0.0035068372,1.6414248,0.3480289
0.0035061028,1.6412739,0.34799245
0.0035119702,1.641123,0.3482835
0.0035112805,1.6409717,0.34824932
0.0035121033,1.6408195,0.34829012
0.0035129327,1.6406665,0.34833124
0.0035122042,1.6405134,0.34829515
0.0035075736,1.6403593,0.34806544
0.0035047855,1.6402061,0.34792706
0.0035017836,1.6400532,0.34777805
0.0035014893,1.6399016,0.34776342
0.0035153397,1.6397506,0.34845057
0.0035085254,1.6395984,0.34811267
0.0034942923,1.6394458,0.34740585
0.0034977868,1.639294,0.3475795
0.0035018525,1.6391429,0.34778148
0.0034996348,1.6389912,0.34767133
0.0035019303,1.6388394,0.34778532
0.0035035103,1.6386871,0.34786376
0.0034997687,1.6385347,0.34767798
0.0034910282,1.6383816,0.34724355
0.0034847842,1.6382287,0.3469329
0.0034892713,1.6380748,0.34715617
0.0034938315,1.6379205,0.34738293
0.0034968292,1.6377664,0.34753194
0.0034874382,1.6376133,0.34706497
0.003479635,1.6374602,0.34667647
0.0034910066,1.637307,0.3472425
0.0035005282,1.6371529,0.3477157
0.0034969933,1.636998,0.34754008
0.0034880359,1.636843,0.3470947
0.0034880138,1.6366872,0.34709358
0.0034864878,1.6365309,0.34701768
0.00348422,1.6363736,0.34690478
0.0034794782,1.6362163,0.34666863
0.0034806104,1.6360602,0.34672508
0.0034889611,1.6359032,0.34714073
0.0034918985,1.6357464,0.34728682
0.0034854861,1.6355896,0.34696782
0.0034860338,1.6354327,0.34699506
0.00348926,1.6352756,0.3471556
0.0034869632,1.6351174,0.3470413
0.003479343,1.6349591,0.34666193
0.0034778626,1.6348011,0.34658816
0.0034772272,1.6346428,0.3465565
0.0034778763,1.6344846,0.34658882
0.003485612,1.6343251,0.34697407
0.0034851318,1.6341652,0.34695017
0.0034794416,1.634005,0.34666684
0.0034808568,1.6338438,0.34673733
0.003486521,1.6336827,0.34701934
0.0034812603,1.6335216,0.3467574
0.0034765683,1.63336,0.3465236
0.0034810756,1.6331977,0.34674823
0.0034765836,1.6330348,0.34652442
0.0034731715,1.6328714,0.3463543
0.0034719997,1.6327083,0.34629592
0.0034771832,1.6325455,0.3465543
0.0034820114,1.6323837,0.34679484
0.0034745515,1.6322222,0.34642312
0.0034702502,1.6320611,0.34620866
0.0034727955,1.6318998,0.3463356
0.0034743831,1.6317377,0.34641472
0.0034769573,1.631576,0.34654304
0.0034820416,1.6314142,0.3467963
0.0034788938,1.6312515,0.34663954
0.0034654355,1.6310873,0.3459684
0.0034643845,1.6309228,0.3459159
0.0034740795,1.6307588,0.3463996
0.003475398,1.6305948,0.34646532
0.0034684914,1.6304309,0.3461209
0.0034667728,1.6302673,0.34603512
0.00347216,1.6301036,0.3463039
0.0034691375,1.6299396,0.34615314
0.0034657652,1.6297741,0.34598488
0.0034691421,1.629609,0.34615338
0.003470413,1.6294428,0.34621674
0.0034700003,1.6292769,0.34619617
0.003469392,1.6291118,0.34616584
0.0034640313,1.628947,0.3458983
0.003467481,1.6287825,0.34607047
0.003465953,1.6286172,0.3459942
0.003464415,1.6284525,0.34591743
0.0034652592,1.6282881,0.34595957
0.0034687277,1.6281226,0.3461327
0.0034646336,1.6279562,0.34592837
0.0034614285,1.6277899,0.34576833
0.0034620184,1.6276226,0.34579778
0.0034697903,1.6274551,0.34618568
0.0034697712,1.6272881,0.34618473
0.0034617847,1.6271201,0.3457861
0.003461404,1.6269525,0.34576708
0.00346887,1.6267844,0.3461398
0.0034673212,1.6266164,0.34606254
0.0034616515,1.6264477,0.34577945
0.003455328,1.6262786,0.34546348
0.0034565935,1.6261097,0.34552675
0.0034582617,1.6259404,0.34561008
0.0034497685,1.625771,0.34518546
0.0034508975,1.6256019,0.34524193
0.0034596624,1.6254317,0.3456801
0.0034625668,1.6252607,0.34582517
0.0034553595,1.6250894,0.34546506
0.003453874,1.6249185,0.3453908
0.0034643356,1.6247464,0.34591347
0.0034684278,1.6245749,0.3461177
0.0034591039,1.6244034,0.3456522
0.003455086,1.6242323,0.34545138
0.003457227,1.6240616,0.3455584
0.0034511392,1.6238906,0.345254
0.003445268,1.6237199,0.3449602
0.003451814,1.6235497,0.34528777
0.0034657912,1.62338,0.34598616
0.0034655528,1.6232108,0.34597424
0.003460381,1.623042,0.345716
0.0034572952,1.6228718,0.3455618
0.0034613165,1.6227014,0.34576273
0.003457941,1.6225303,0.34559408
0.0034497157,1.6223593,0.3451828
0.0034515213,1.622188,0.3452731
0.0034545413,1.6220163,0.34542415
0.003446651,1.6218435,0.34502944
0.003443989,1.6216701,0.3448962
0.003450255,1.6214967,0.34520978
0.0034602901,1.6213223,0.34571147
0.003461424,1.6211485,0.3457681
0.0034521862,1.6209735,0.3453064
0.0034518568,1.6207997,0.34528992
0.0034501445,1.6206262,0.3452043
0.0034532472,1.6204523,0.34535944
0.0034523534,1.620279,0.34531477
0.0034505206,1.6201051,0.34522307
0.0034554414,1.6199317,0.34546918
0.0034580363,1.6197575,0.34559885
0.0034483836,1.6195829,0.34511617
0.0034466388,1.6194082,0.34502885
0.0034572426,1.6192338,0.34555918
0.0034636483,1.6190596,0.3458792
0.003453286,1.6188843,0.34536138
0.003443334,1.618709,0.34486336
0.0034467077,1.618533,0.34503227
0.0034540594,1.6183565,0.34540007
0.0034524146,1.61818,0.3453178
0.0034539304,1.6180034,0.34539363
0.0034531031,1.617825,0.34535226
0.0034534195,1.6176469,0.34536806
0.0034502528,1.6174685,0.3452097
0.0034511848,1.6172893,0.3452563
0.0034567565,1.6171105,0.3455349
0.0034580075,1.6169313,0.34559742
0.0034493152,1.6167527,0.34516278
0.0034448232,1.6165733,0.34493795
0.0034500447,1.6163936,0.34519926
0.0034658555,1.6162134,0.34598935
0.0034679186,1.6160337,0.3460923
0.0034543693,1.6158537,0.34541553
0.0034506263,1.6156739,0.34522837
0.0034557055,1.615494,0.34548238
0.003456761,1.615315,0.3455351
0.0034550661,1.6151364,0.3454504
0.0034471406,1.6149578,0.34505397
0.0034426474,1.6147788,0.344829
0.0034429163,1.6145989,0.34484246
0.0034499066,1.6144192,0.34519234
0.003460408,1.6142398,0.34571734
0.003465645,1.61406,0.34597886
0.0034619311,1.6138799,0.3457934
0.0034516952,1.6136994,0.34528184
0.003457209,1.6135188,0.3455575
0.0034667114,1.6133375,0.34603205
0.0034626236,1.6131545,0.345828
0.0034478058,1.6129717,0.34508726
0.0034415028,1.612789,0.34477168
0.0034530961,1.6126062,0.3453519
0.0034561208,1.6124232,0.34550312
0.003456185,1.6122404,0.34550634
0.0034596932,1.6120571,0.34568164
0.0034595884,1.6118733,0.3456764
0.0034559662,1.611689,0.34549543
0.0034482395,1.6115034,0.34510896
0.0034489834,1.6113179,0.34514618
0.0034554203,1.6111311,0.3454681
0.0034511935,1.6109439,0.34525675
0.0034504244,1.6107576,0.34521827
0.0034484582,1.6105711,0.3451199
0.0034452318,1.6103841,0.3449584
0.003450604,1.6101964,0.34522724
0.0034536896,1.6100084,0.34538156
0.0034559248,1.6098207,0.34549332
0.0034510791,1.6096324,0.34525102
0.003442483,1.609445,0.34482077
0.0034494537,1.6092583,0.34516972
0.0034518682,1.609073,0.34529048
0.0034582498,1.6088866,0.34560952
0.0034506617,1.608699,0.34523013
0.0034448514,1.6085101,0.34493935
0.0034534691,1.6083198,0.34537056
0.0034574114,1.6081294,0.3455676
0.003452195,1.6079389,0.34530684
0.0034517902,1.6077485,0.3452866
0.003449201,1.6075584,0.34515706
0.003445051,1.6073676,0.34494936
0.003454356,1.6071782,0.3454149
0.003464609,1.6069882,0.34592712
0.003461063,1.6067977,0.34575006
0.0034565707,1.6066072,0.3455256
0.0034517667,1.6064177,0.34528542
0.003454329,1.606228,0.34541357
0.003457704,1.6060379,0.34558225
0.003452557,1.605848,0.34532493
0.0034492635,1.6056577,0.3451602
0.0034490114,1.6054676,0.34514758
0.0034483958,1.605278,0.34511676
0.0034557367,1.6050875,0.3454839
0.0034660168,1.6048971,0.34599742
0.0034624885,1.6047062,0.34582126
0.0034499771,1.6045158,0.3451959
0.003444632,1.604325,0.34492838
0.0034542652,1.6041343,0.34541035
0.0034575514,1.6039425,0.34557462
0.0034495366,1.6037517,0.34517387
0.0034499953,1.6035588,0.34519684
0.0034556328,1.6033663,0.3454787
0.0034534244,1.6031739,0.3453683
0.0034489492,1.6029811,0.34514445
0.003459078,1.6027894,0.34565088
0.0034573786,1.6025974,0.34556597
0.0034535963,1.602405,0.34537694
0.0034484905,1.6022121,0.3451215
0.0034501238,1.6020191,0.34520325
0.003446033,1.6018258,0.3449985
0.003444275,1.6016327,0.3449105
0.0034470954,1.6014409,0.34505168
0.0034514037,1.6012487,0.34526727
0.003454544,1.6010572,0.3454243
0.003453909,1.6008648,0.34539255
0.003455946,1.6006722,0.3454944
0.003457184,1.6004792,0.34555626
0.0034582946,1.6002852,0.34561175
0.0034527397,1.6000915,0.34533408
0.0034518405,1.5998971,0.3452891
0.0034514968,1.5997022,0.34527192
0.0034483,1.5995071,0.34511197
0.0034500256,1.5993124,0.3451983
0.003451987,1.5991182,0.3452964
0.0034482186,1.5989239,0.34510788
0.0034439962,1.5987301,0.34489653
0.0034498114,1.5985373,0.3451876
0.0034597067,1.5983438,0.3456823
0.0034578522,1.5981505,0.34558964
0.0034603768,1.5979561,0.3457158
0.0034556328,1.59776,0.3454787
0.0034549853,1.5975636,0.34544635
0.0034561574,1.5973674,0.34550494
0.0034512917,1.5971723,0.34526166
0.0034492202,1.596977,0.34515804
0.0034451927,1.5967815,0.34495646
0.0034451936,1.5965854,0.3449565
0.0034519816,1.5963893,0.34529614
0.003456121,1.5961928,0.34550315
0.0034603814,1.5959966,0.345716
0.0034593137,1.5958003,0.34566268
0.0034499578,1.5956036,0.34519494
0.0034459361,1.5954069,0.34499368
0.0034511746,1.5952106,0.3452558
0.0034514233,1.5950125,0.34526822
0.003449779,1.5948135,0.34518597
0.0034485639,1.5946144,0.3451252
0.0034499366,1.5944158,0.34519386
0.0034549048,1.5942161,0.34544232
0.0034604624,1.5940166,0.34572008
0.0034662245,1.5938169,0.34600776
0.0034668765,1.5936164,0.3460403
0.0034545937,1.5934155,0.34542674
0.0034416902,1.5932142,0.34478107
0.0034517907,1.5930119,0.3452866
0.0034511238,1.5928116,0.34525326
0.0034440062,1.5926105,0.34489703
0.003446351,1.5924084,0.34501442
0.003456193,1.592206,0.34550673
0.0034571844,1.5920035,0.3455563
0.0034579784,1.5918009,0.34559593
0.0034609044,1.5915982,0.34574214
0.0034629114,1.5913956,0.34584236
0.0034532861,1.5911932,0.34536138
0.0034479573,1.5909905,0.34509483
0.0034523907,1.5907882,0.34531662
0.0034478377,1.5905849,0.34508884
0.0034446772,1.5903804,0.34493065
